Passport,Destination,Requirement
North Macedonia,Ethiopia,e-visa
North Macedonia,Fiji,visa required
North Macedonia,Finland,90
North Macedonia,France,90
North Macedonia,Gabon,e-visa
North Macedonia,Gambia,90
North Macedonia,Georgia,e-visa
North Macedonia,Germany,90
North Macedonia,Ghana,visa required
North Macedonia,Greece,90
North Macedonia,Grenada,visa required
North Macedonia,Guatemala,90
North Macedonia,Guinea,e-visa
North Macedonia,Guinea-Bissau,visa on arrival
North Macedonia,Guyana,visa required
North Macedonia,Haiti,90
North Macedonia,Honduras,visa required
North Macedonia,Hong Kong,visa required
North Macedonia,Hungary,90
North Macedonia,Iceland,90
North Macedonia,India,e-visa
North Macedonia,Indonesia,visa required
North Macedonia,Iran,visa on arrival
North Macedonia,Iraq,visa required
North Macedonia,Ireland,visa required
North Macedonia,Israel,visa required
North Macedonia,Italy,90
North Macedonia,Jamaica,visa required
North Macedonia,Japan,90
North Macedonia,Jordan,visa on arrival
North Macedonia,Kazakhstan,e-visa
North Macedonia,Kenya,visa on arrival
North Macedonia,Kiribati,visa required
North Macedonia,Kosovo,visa required
North Macedonia,Kuwait,visa required
North Macedonia,Kyrgyzstan,visa on arrival
North Macedonia,Laos,visa required
North Macedonia,Latvia,90
North Macedonia,Lebanon,visa on arrival
North Macedonia,Lesotho,e-visa
North Macedonia,Liberia,visa required
North Macedonia,Libya,visa required
North Macedonia,Liechtenstein,90
North Macedonia,Lithuania,90
North Macedonia,Luxembourg,90
North Macedonia,Macao,visa required
North Macedonia,Madagascar,visa on arrival
North Macedonia,Malawi,visa on arrival
North Macedonia,Malaysia,visa required
North Macedonia,Maldives,visa required
North Macedonia,Mali,visa required
North Macedonia,Malta,90
North Macedonia,Marshall Islands,visa required
North Macedonia,Mauritania,visa on arrival
North Macedonia,Mauritius,visa required
North Macedonia,Mexico,visa required
North Macedonia,Micronesia,30
North Macedonia,Moldova,visa required
North Macedonia,Monaco,90
North Macedonia,Mongolia,visa required
North Macedonia,Montenegro,visa required
North Macedonia,Morocco,visa required
North Macedonia,Mozambique,visa on arrival
North Macedonia,Myanmar,visa required
North Macedonia,Namibia,visa required
North Macedonia,Nauru,visa required
North Macedonia,Nepal,visa on arrival
North Macedonia,Netherlands,90
North Macedonia,New Zealand,visa required
North Macedonia,Nicaragua,90
North Macedonia,Niger,visa required
North Macedonia,Nigeria,visa on arrival
North Macedonia,North Korea,visa required
North Macedonia,North Macedonia,-1
North Macedonia,Norway,90
North Macedonia,Oman,visa required
North Macedonia,Pakistan,e-visa
North Macedonia,Palau,visa on arrival
North Macedonia,Palestine,visa free
North Macedonia,Panama,visa required
North Macedonia,Papua New Guinea,visa required
North Macedonia,Paraguay,visa required
North Macedonia,Peru,visa required
North Macedonia,Philippines,visa required
North Macedonia,Poland,90
North Macedonia,Portugal,90
North Macedonia,Qatar,visa required
North Macedonia,Romania,90
North Macedonia,Russia,visa required
North Macedonia,Rwanda,visa on arrival
North Macedonia,Saint Kitts and Nevis,e-visa
North Macedonia,Saint Lucia,visa required
North Macedonia,Samoa,visa on arrival
North Macedonia,San Marino,90
North Macedonia,Sao Tome and Principe,e-visa
North Macedonia,Saudi Arabia,visa required
North Macedonia,Senegal,visa on arrival
North Macedonia,Serbia,90
North Macedonia,Seychelles,90
North Macedonia,Sierra Leone,visa required
North Macedonia,Singapore,30
North Macedonia,Slovakia,90
North Macedonia,Slovenia,90
North Macedonia,Solomon Islands,visa required
North Macedonia,Somalia,visa on arrival
North Macedonia,South Africa,visa required
North Macedonia,South Korea,visa required
North Macedonia,South Sudan,visa required
North Macedonia,Spain,90
North Macedonia,Sri Lanka,visa required
North Macedonia,Saint Vincent and the Grenadines,30
North Macedonia,Sudan,visa required
North Macedonia,Suriname,e-visa
North Macedonia,Sweden,90
North Macedonia,Switzerland,90
North Macedonia,Syria,visa required
North Macedonia,Taiwan,visa required
North Macedonia,Tajikistan,e-visa
North Macedonia,Tanzania,visa on arrival
North Macedonia,Thailand,visa required
North Macedonia,Timor-Leste,visa required
North Macedonia,Togo,visa on arrival
North Macedonia,Tonga,visa required
North Macedonia,Trinidad and Tobago,visa required
North Macedonia,Tunisia,90
North Macedonia,Turkmenistan,visa required
North Macedonia,Tuvalu,visa on arrival
North Macedonia,Turkey,60
North Macedonia,Uganda,visa on arrival
North Macedonia,Ukraine,visa required
North Macedonia,United Arab Emirates,e-visa
North Macedonia,United Kingdom,visa required
North Macedonia,United States,visa required
North Macedonia,Uruguay,visa required
North Macedonia,Uzbekistan,e-visa
North Macedonia,Vanuatu,visa required
North Macedonia,Vatican,90
North Macedonia,Venezuela,visa required
North Macedonia,Vietnam,visa required
North Macedonia,Yemen,visa required
North Macedonia,Zambia,visa on arrival
North Macedonia,Zimbabwe,visa on arrival
North Macedonia,Afghanistan,visa required
Norway,Albania,90
Norway,Algeria,visa required
Norway,Andorra,visa free
Norway,Angola,visa on arrival
Norway,Antigua and Barbuda,180
Norway,Argentina,visa required
Norway,Armenia,visa required
Norway,Australia,e-visa
Norway,Austria,visa free
Norway,Azerbaijan,covid ban
Norway,Bahamas,visa required
Norway,Bahrain,e-visa
Norway,Bangladesh,visa on arrival
Norway,Barbados,90
Norway,Belarus,30
Norway,Belgium,visa free
Norway,Belize,visa required
Norway,Benin,e-visa
Norway,Bhutan,visa required
Norway,Bolivia,visa required
Norway,Bosnia and Herzegovina,visa required
Norway,Botswana,visa required
Norway,Brazil,visa required
Norway,Brunei,visa required
Norway,Bulgaria,visa free
Norway,Burkina Faso,visa on arrival
Norway,Burundi,visa required
Norway,Cambodia,visa on arrival
Norway,Cameroon,visa required
Norway,Canada,visa required
Norway,Cape Verde,30
Norway,Central African Republic,visa required
Norway,Chad,visa required
Norway,Chile,visa required
Norway,China,visa required
Norway,Colombia,visa required
Norway,Comoros,visa on arrival
Norway,Congo,visa required
Norway,DR Congo,visa required
Norway,Costa Rica,visa required
Norway,Ivory Coast,e-visa
Norway,Croatia,visa free
Norway,Cuba,visa required
Norway,Cyprus,visa free
Norway,Czech Republic,visa free
Norway,Denmark,visa free
Norway,Djibouti,e-visa
Norway,Dominica,visa required
Norway,Dominican Republic,visa free
Norway,Ecuador,90
Norway,Egypt,visa on arrival
Norway,El Salvador,90
Norway,Equatorial Guinea,visa required
Norway,Eritrea,visa required
Norway,Estonia,visa free
Norway,Swaziland,visa required
Norway,Ethiopia,visa on arrival
Norway,Fiji,visa required
Norway,Finland,visa free
Norway,France,visa free
Norway,Gabon,e-visa
Norway,Gambia,90
Norway,Georgia,visa required
Norway,Germany,visa free
Norway,Ghana,visa required
Norway,Greece,visa free
Norway,Grenada,90
Norway,Guatemala,90
Norway,Guinea,e-visa
Norway,Guinea-Bissau,visa on arrival
Norway,Guyana,90
Norway,Haiti,90
Norway,Honduras,visa required
Norway,Hong Kong,visa required
Norway,Hungary,visa free
Norway,Iceland,visa free
Norway,India,e-visa
Norway,Indonesia,visa required
Norway,Iran,visa on arrival
Norway,Iraq,visa required
Norway,Ireland,visa free
Norway,Israel,visa required
Norway,Italy,visa free
Norway,Jamaica,visa required
Norway,Japan,visa required
Norway,Jordan,visa on arrival
Norway,Kazakhstan,visa required
Norway,Kenya,visa on arrival
Norway,Kiribati,120
Norway,Kosovo,visa required
Norway,Kuwait,visa on arrival
Norway,Kyrgyzstan,60
Norway,Laos,visa required
Norway,Latvia,visa free
Norway,Lebanon,visa on arrival
Norway,Lesotho,14
Norway,Liberia,visa required
Norway,Libya,visa required
Norway,Liechtenstein,visa free
Norway,Lithuania,visa free
Norway,Luxembourg,visa free
Norway,Macao,visa required
Norway,Madagascar,visa on arrival
Norway,Malawi,visa on arrival
Norway,Malaysia,visa required
Norway,Maldives,visa required
Norway,Mali,visa required
Norway,Malta,visa free
Norway,Marshall Islands,visa required
Norway,Mauritania,visa on arrival
Norway,Mauritius,visa required
Norway,Mexico,180
Norway,Micronesia,90
Norway,Moldova,visa required
Norway,Monaco,visa free
Norway,Mongolia,visa required
Norway,Montenegro,visa required
Norway,Morocco,90
Norway,Mozambique,visa on arrival
Norway,Myanmar,e-visa
Norway,Namibia,90
Norway,Nauru,visa required
Norway,Nepal,visa on arrival
Norway,Netherlands,visa free
Norway,New Zealand,visa required
Norway,Nicaragua,90
Norway,Niger,visa required
Norway,Nigeria,visa on arrival
Norway,North Korea,visa required
Norway,North Macedonia,90
Norway,Norway,-1
Norway,Oman,visa required
Norway,Pakistan,e-visa
Norway,Palau,visa on arrival
Norway,Palestine,visa free
Norway,Panama,visa required
Norway,Papua New Guinea,visa on arrival
Norway,Paraguay,visa required
Norway,Peru,visa required
Norway,Philippines,visa required
Norway,Poland,visa free
Norway,Portugal,visa free
Norway,Qatar,visa required
Norway,Romania,visa free
Norway,Russia,visa required
Norway,Rwanda,visa on arrival
Norway,Saint Kitts and Nevis,90
Norway,Saint Lucia,90
Norway,Samoa,visa on arrival
Norway,San Marino,visa free
Norway,Sao Tome and Principe,15
Norway,Saudi Arabia,visa on arrival
Norway,Senegal,visa on arrival
Norway,Serbia,90
Norway,Seychelles,90
Norway,Sierra Leone,visa on arrival
Norway,Singapore,90
Norway,Slovakia,visa free
Norway,Slovenia,visa free
Norway,Solomon Islands,visa required
Norway,Somalia,visa on arrival
Norway,South Africa,90
Norway,South Korea,visa required
Norway,South Sudan,visa required
Norway,Spain,visa free
Norway,Sri Lanka,visa required
Norway,Saint Vincent and the Grenadines,30
Norway,Sudan,visa required
Norway,Suriname,e-visa
Norway,Sweden,visa free
Norway,Switzerland,visa free
Norway,Syria,visa required
Norway,Taiwan,visa required
Norway,Tajikistan,visa on arrival
Norway,Tanzania,visa on arrival
Norway,Thailand,30
Norway,Timor-Leste,visa required
Norway,Togo,visa on arrival
Norway,Tonga,90
Norway,Trinidad and Tobago,90
Norway,Tunisia,90
Norway,Turkmenistan,visa required
Norway,Tuvalu,90
Norway,Turkey,90
Norway,Uganda,visa on arrival
Norway,Ukraine,visa required
Norway,United Arab Emirates,visa required
Norway,United Kingdom,visa free
Norway,United States,visa required
Norway,Uruguay,visa required
Norway,Uzbekistan,30
Norway,Vanuatu,30
Norway,Vatican,visa free
Norway,Venezuela,90
Norway,Vietnam,visa required
Norway,Yemen,visa required
Norway,Zambia,visa on arrival
Norway,Zimbabwe,visa on arrival
Norway,Afghanistan,visa required
Oman,Albania,visa required
Oman,Algeria,visa required
Oman,Andorra,visa required
Oman,Angola,visa on arrival
Oman,Antigua and Barbuda,e-visa
Oman,Argentina,visa required
Oman,Armenia,visa on arrival
Oman,Australia,e-visa
Oman,Austria,visa required
Oman,Azerbaijan,covid ban
Oman,Bahamas,visa required
Oman,Bahrain,visa required
Oman,Bangladesh,visa on arrival
Oman,Barbados,90
Oman,Belarus,30
Oman,Belgium,visa required
Oman,Belize,visa required
Oman,Benin,e-visa
Oman,Bhutan,visa required
Oman,Bolivia,visa on arrival
Oman,Bosnia and Herzegovina,visa required
Oman,Botswana,visa required
Oman,Brazil,visa required
Oman,Brunei,visa required
Oman,Bulgaria,visa required
Oman,Burkina Faso,visa required
Oman,Burundi,visa required
Oman,Cambodia,visa on arrival
Oman,Cameroon,visa required
Oman,Canada,visa required
Oman,Cape Verde,visa on arrival
Oman,Central African Republic,visa required
Oman,Chad,visa required
Oman,Chile,visa required
Oman,China,visa required
Oman,Colombia,e-visa
Oman,Comoros,visa on arrival
Oman,Congo,visa required
Oman,DR Congo,visa required
Oman,Costa Rica,visa required
Oman,Ivory Coast,e-visa
Oman,Croatia,visa required
Oman,Cuba,visa required
Oman,Cyprus,visa required
Oman,Czech Republic,visa required
Oman,Denmark,visa required
Oman,Djibouti,e-visa
Oman,Dominica,visa required
Oman,Dominican Republic,visa required
Oman,Ecuador,90
Oman,Egypt,90
Oman,El Salvador,visa required
Oman,Equatorial Guinea,visa required
Oman,Eritrea,visa required
Oman,Estonia,visa required
Oman,Swaziland,visa required
Oman,Ethiopia,e-visa
Oman,Fiji,visa required
Oman,Finland,visa required
Oman,France,visa required
Oman,Gabon,visa on arrival
Oman,Gambia,visa required
Oman,Georgia,visa required
Oman,Germany,visa required
Oman,Ghana,visa required
Oman,Greece,visa required
Oman,Grenada,visa required
Oman,Guatemala,visa required
Oman,Guinea,e-visa
Oman,Guinea-Bissau,visa on arrival
Oman,Guyana,visa required
Oman,Haiti,90
Oman,Honduras,visa required
Oman,Hong Kong,visa required
Oman,Hungary,visa required
Oman,Iceland,visa required
Oman,India,e-visa
Oman,Indonesia,visa required
Oman,Iran,90
Oman,Iraq,visa required
Oman,Ireland,visa required
Oman,Israel,visa required
Oman,Italy,visa required
Oman,Jamaica,visa required
Oman,Japan,visa required
Oman,Jordan,90
Oman,Kazakhstan,visa required
Oman,Kenya,visa on arrival
Oman,Kiribati,visa required
Oman,Kosovo,visa required
Oman,Kuwait,visa required
Oman,Kyrgyzstan,60
Oman,Laos,visa required
Oman,Latvia,visa required
Oman,Lebanon,180
Oman,Lesotho,e-visa
Oman,Liberia,visa required
Oman,Libya,visa required
Oman,Liechtenstein,visa required
Oman,Lithuania,visa required
Oman,Luxembourg,visa required
Oman,Macao,visa required
Oman,Madagascar,visa on arrival
Oman,Malawi,e-visa
Oman,Malaysia,visa required
Oman,Maldives,visa required
Oman,Mali,visa required
Oman,Malta,visa required
Oman,Marshall Islands,visa required
Oman,Mauritania,visa on arrival
Oman,Mauritius,visa required
Oman,Mexico,visa required
Oman,Micronesia,90
Oman,Moldova,e-visa
Oman,Monaco,visa required
Oman,Mongolia,visa required
Oman,Montenegro,visa required
Oman,Morocco,90
Oman,Mozambique,visa on arrival
Oman,Myanmar,visa required
Oman,Namibia,visa required
Oman,Nauru,visa required
Oman,Nepal,visa on arrival
Oman,Netherlands,visa required
Oman,New Zealand,visa required
Oman,Nicaragua,visa on arrival
Oman,Niger,visa required
Oman,Nigeria,visa on arrival
Oman,North Korea,visa required
Oman,North Macedonia,visa required
Oman,Norway,visa required
Oman,Oman,-1
Oman,Pakistan,visa on arrival
Oman,Palau,visa on arrival
Oman,Palestine,visa free
Oman,Panama,visa required
Oman,Papua New Guinea,visa required
Oman,Paraguay,visa required
Oman,Peru,visa required
Oman,Philippines,visa required
Oman,Poland,visa required
Oman,Portugal,visa required
Oman,Qatar,visa required
Oman,Romania,visa required
Oman,Russia,visa required
Oman,Rwanda,visa on arrival
Oman,Saint Kitts and Nevis,e-visa
Oman,Saint Lucia,visa required
Oman,Samoa,visa on arrival
Oman,San Marino,visa required
Oman,Sao Tome and Principe,e-visa
Oman,Saudi Arabia,visa required
Oman,Senegal,visa on arrival
Oman,Serbia,90
Oman,Seychelles,90
Oman,Sierra Leone,visa on arrival
Oman,Singapore,30
Oman,Slovakia,visa required
Oman,Slovenia,visa required
Oman,Solomon Islands,visa required
Oman,Somalia,visa on arrival
Oman,South Africa,visa required
Oman,South Korea,visa required
Oman,South Sudan,visa required
Oman,Spain,visa required
Oman,Sri Lanka,visa required
Oman,Saint Vincent and the Grenadines,30
Oman,Sudan,visa required
Oman,Suriname,e-visa
Oman,Sweden,visa required
Oman,Switzerland,visa required
Oman,Syria,visa free
Oman,Taiwan,e-visa
Oman,Tajikistan,visa on arrival
Oman,Tanzania,visa on arrival
Oman,Thailand,30
Oman,Timor-Leste,visa required
Oman,Togo,visa on arrival
Oman,Tonga,visa required
Oman,Trinidad and Tobago,visa required
Oman,Tunisia,90
Oman,Turkmenistan,visa required
Oman,Tuvalu,visa on arrival
Oman,Turkey,e-visa
Oman,Uganda,visa on arrival
Oman,Ukraine,e-visa
Oman,United Arab Emirates,visa required
Oman,United Kingdom,e-visa
Oman,United States,visa required
Oman,Uruguay,visa required
Oman,Uzbekistan,e-visa
Oman,Vanuatu,30
Oman,Vatican,visa required
Oman,Venezuela,visa required
Oman,Vietnam,visa required
Oman,Yemen,visa on arrival
Oman,Zambia,e-visa
Oman,Zimbabwe,e-visa
Oman,Afghanistan,visa required
Pakistan,Albania,visa required
Pakistan,Algeria,visa required
Pakistan,Andorra,visa required
Pakistan,Angola,visa on arrival
Pakistan,Antigua and Barbuda,e-visa
Pakistan,Argentina,visa required
Pakistan,Armenia,visa required
Pakistan,Australia,e-visa
Pakistan,Austria,visa required
Pakistan,Azerbaijan,covid ban
Pakistan,Bahamas,visa required
Pakistan,Bahrain,e-visa
Pakistan,Bangladesh,visa required
Pakistan,Barbados,visa required
Pakistan,Belarus,visa required
Pakistan,Belgium,visa required
Pakistan,Belize,visa required
Pakistan,Benin,e-visa
Pakistan,Bhutan,visa required
Pakistan,Bolivia,visa on arrival
Pakistan,Bosnia and Herzegovina,visa required
Pakistan,Botswana,visa required
Pakistan,Brazil,visa required
Pakistan,Brunei,visa required
Pakistan,Bulgaria,visa required
Pakistan,Burkina Faso,visa required
Pakistan,Burundi,visa required
Pakistan,Cambodia,visa on arrival
Pakistan,Cameroon,visa required
Pakistan,Canada,visa required
Pakistan,Cape Verde,visa on arrival
Pakistan,Central African Republic,visa required
Pakistan,Chad,visa required
Pakistan,Chile,visa required
Pakistan,China,visa required
Pakistan,Colombia,e-visa
Pakistan,Comoros,visa on arrival
Pakistan,Congo,visa required
